Wavelength,Intensity
792.54,811.8
792.85,804.15
793.16,806.05
793.47,799.05
793.78,800.0
794.08,795.0
794.39,784.5
794.7,789.2
795.01,780.6
795.31,777.0
795.62,771.05
795.93,776.55
796.24,774.8
796.54,765.35
796.85,769.2
797.16,756.15
797.47,748.5
797.77,750.0
798.08,746.25
798.39,748.85
798.69,744.7
799.0,735.6
799.31,735.85
799.62,729.5
799.92,727.25
800.23,725.85
800.54,720.15
800.84,715.3
801.15,709.75
801.46,709.45
801.76,708.9
802.07,696.75
802.37,695.3
802.68,693.8
802.99,696.9
803.29,686.1
803.6,678.15
803.91,676.05
804.21,674.45
804.52,678.5
804.82,675.05
805.13,676.15
805.44,667.85
805.74,661.2
806.05,665.7
806.35,658.55
806.66,651.45
806.96,655.75
807.27,642.0
807.57,644.5
807.88,645.0
808.19,636.1
808.49,638.85
808.8,631.05
809.1,628.5
809.41,628.75
809.71,619.6
810.02,621.4
810.32,615.4
810.63,617.3
810.93,618.35
811.24,610.0
811.54,615.05
811.85,609.65
812.15,601.45
812.45,598.35
812.76,598.15
813.06,591.45
813.37,587.45
813.67,592.1
813.98,585.7
814.28,580.5
814.58,581.0
814.89,574.95
815.19,573.4
815.5,571.4
815.8,568.6
816.11,563.25
816.41,566.0
816.71,565.55
817.02,562.8
817.32,556.4
817.62,552.0
817.93,555.8
818.23,545.0
818.53,548.75
818.84,550.6
819.14,541.35
819.44,542.9
819.75,539.9
820.05,532.3
820.35,528.25
820.66,524.8
820.96,530.05
821.26,524.9
821.57,524.55
821.87,519.15
822.17,520.55
822.48,518.75
822.78,515.2
823.08,506.95
823.38,512.55
823.69,508.35
823.99,507.4
824.29,506.45
824.59,495.05
824.9,501.5
825.2,497.35
825.5,493.8
825.8,491.7
826.1,493.8
826.41,486.5
826.71,486.55
827.01,484.95
827.31,488.65
827.61,485.65
827.92,485.05
828.22,480.3
828.52,477.8
828.82,477.7
829.12,471.8
829.42,470.75
829.73,465.95
830.03,466.55
830.33,465.3
830.63,460.95
830.93,460.9
831.23,456.25
831.53,459.35
831.83,453.05
832.14,449.25
832.44,450.8
832.74,447.25
833.04,448.1
833.34,448.85
833.64,445.25
833.94,441.8
834.24,441.9
834.54,441.85
834.84,438.75
835.14,434.9
835.44,433.6
835.74,433.5
836.04,428.15
836.34,431.0
836.64,430.7
836.95,429.15
837.25,421.6
837.55,425.6
837.85,422.75
838.15,422.05
838.45,419.15
838.74,418.0
839.04,411.15
839.34,414.05
839.64,408.8
839.94,405.95
840.24,405.5
840.54,408.25
840.84,406.4
841.14,401.05
841.44,403.25
841.74,402.35
842.04,396.8
842.34,399.85
842.64,392.5
842.94,397.9
843.24,394.85
843.53,393.4
843.83,389.1
844.13,384.45
844.43,383.0
844.73,386.4
845.03,382.75
845.33,380.8
845.63,380.8
845.92,375.55
846.22,376.75
846.52,374.0
846.82,375.2
847.12,368.7
847.42,371.3
847.71,367.75
848.01,368.1
848.31,364.2
848.61,365.15
848.91,363.1
849.2,363.55
849.5,359.65
849.8,358.45
850.1,356.5
850.39,354.6
850.69,355.6
850.99,351.45
851.29,351.95
851.59,349.3
851.88,348.45
852.18,349.1
852.48,347.5
852.77,343.3
853.07,343.25
853.37,339.8
853.67,341.35
853.96,336.7
854.26,338.65
854.56,335.3
854.85,335.25
855.15,334.8
855.45,335.1
855.74,330.1
856.04,328.9
856.34,327.45
856.63,328.5
856.93,324.25
857.23,326.0
857.52,320.25
857.82,317.9
858.11,320.05
858.41,317.95
858.71,315.0
859.0,313.05
859.3,313.75
859.59,312.25
859.89,310.6
860.19,306.65
860.48,306.65
860.78,307.0
861.07,305.5
861.37,303.15
861.66,304.4
861.96,301.85
862.26,296.85
862.55,296.6
862.85,294.85
863.14,293.8
863.44,293.85
863.73,293.45
864.03,289.45
864.32,291.55
864.62,290.45
864.91,286.65
865.21,285.9
865.5,283.75
865.8,282.55
866.09,283.3
866.39,280.05
866.68,282.1
866.97,277.05
867.27,277.4
867.56,272.2
867.86,272.7
868.15,271.1
868.45,267.65
868.74,267.2
869.03,267.7
869.33,269.55
869.62,265.05
869.92,263.9
870.21,258.3
870.5,258.9
870.8,258.95
871.09,257.55
871.39,256.1
871.68,256.15
871.97,254.0
872.27,253.3
872.56,248.8
872.85,250.3
873.15,248.45
873.44,243.85
873.73,244.85
874.03,244.55
874.32,243.45
874.61,241.3
874.9,241.2
875.2,239.3
875.49,235.65
875.78,237.25
