Wavelength,Intensity
761.17,901.55
761.48,900.55
761.79,889.3
762.11,890.35
762.42,889.65
762.73,895.3
763.05,886.45
763.36,892.5
763.67,888.35
763.98,876.95
764.3,866.25
764.61,874.4
764.92,872.2
765.23,869.6
765.55,862.5
765.86,860.6
766.17,860.1
766.48,859.35
766.8,849.0
767.11,854.65
767.42,838.05
767.73,838.0
768.05,839.9
768.36,844.5
768.67,846.75
768.98,836.95
769.29,846.8
769.61,832.2
769.92,820.05
770.23,823.75
770.54,808.5
770.85,815.35
771.17,816.9
771.48,814.05
771.79,811.3
772.1,803.45
772.41,804.9
772.72,795.95
773.03,791.8
773.35,784.05
773.66,779.95
773.97,780.7
774.28,776.9
774.59,771.15
774.9,774.5
775.21,775.75
775.52,771.5
775.83,768.8
776.15,760.35
776.46,752.65
776.77,752.35
777.08,754.65
777.39,751.95
777.7,743.5
778.01,745.9
778.32,747.1
778.63,744.65
778.94,739.8
779.25,734.25
779.56,727.75
779.87,720.55
780.18,716.1
780.49,716.1
780.8,714.35
781.11,708.8
781.42,705.25
781.73,704.55
782.04,692.75
782.35,687.8
782.66,689.95
782.97,687.9
783.28,691.65
783.59,683.9
783.9,684.65
784.21,677.0
784.52,673.2
784.83,670.6
785.14,667.0
785.45,662.75
785.76,654.05
786.06,655.8
786.37,660.45
786.68,653.05
786.99,651.1
787.3,643.35
787.61,648.6
787.92,639.05
788.23,632.55
788.54,641.45
788.84,635.3
789.15,634.2
789.46,631.75
789.77,623.8
790.08,622.6
790.39,617.05
790.7,620.35
791.0,620.5
791.31,603.2
791.62,611.2
791.93,603.5
792.24,604.8
792.54,598.85
792.85,594.3
793.16,591.25
793.47,586.05
793.78,587.7
794.08,582.95
794.39,578.5
794.7,582.45
795.01,573.15
795.31,573.7
795.62,566.3
795.93,571.4
796.24,572.7
796.54,561.9
796.85,563.55
797.16,554.75
797.47,551.4
797.77,549.4
798.08,549.2
798.39,551.25
798.69,548.7
799.0,540.2
799.31,541.65
799.62,537.45
799.92,533.6
800.23,534.3
800.54,531.9
800.84,529.95
801.15,524.0
801.46,524.9
801.76,524.75
802.07,516.8
802.37,513.25
802.68,511.45
802.99,513.3
803.29,504.3
803.6,499.1
803.91,498.4
804.21,496.7
804.52,500.3
804.82,495.65
805.13,498.6
805.44,493.95
805.74,490.1
806.05,492.45
806.35,487.0
806.66,481.4
806.96,481.0
807.27,474.95
807.57,475.65
807.88,476.45
808.19,470.45
808.49,471.85
808.8,466.9
809.1,464.65
809.41,467.4
809.71,462.65
810.02,459.05
810.32,454.85
810.63,457.25
810.93,455.65
811.24,451.3
811.54,455.3
811.85,452.15
812.15,445.65
812.45,445.15
812.76,443.3
813.06,437.55
813.37,437.3
813.67,439.25
813.98,435.7
814.28,430.1
814.58,432.15
814.89,426.1
815.19,425.95
815.5,422.9
815.8,422.25
816.11,419.8
816.41,420.8
816.71,418.55
817.02,417.35
817.32,413.45
817.62,408.9
817.93,412.3
818.23,405.45
818.53,406.75
818.84,408.45
819.14,403.8
819.44,401.6
819.75,399.35
820.05,396.05
820.35,391.9
820.66,392.25
820.96,393.25
821.26,393.1
821.57,391.5
821.87,387.75
822.17,387.45
822.48,386.7
822.78,386.8
823.08,381.3
823.38,382.5
823.69,378.9
823.99,379.8
824.29,376.15
824.59,370.8
824.9,377.75
825.2,370.8
825.5,370.35
825.8,366.15
826.1,367.65
826.41,365.6
826.71,363.0
827.01,363.95
827.31,365.1
827.61,361.45
827.92,362.65
828.22,356.95
828.52,357.55
828.82,357.35
829.12,352.6
829.42,352.5
829.73,351.95
830.03,349.6
830.33,349.9
830.63,346.5
830.93,344.95
831.23,341.65
831.53,344.3
831.83,340.6
832.14,338.0
832.44,339.8
832.74,335.5
833.04,335.7
833.34,337.9
833.64,331.95
833.94,328.9
834.24,330.5
834.54,332.8
834.84,328.8
835.14,325.65
835.44,327.1
835.74,322.95
836.04,320.6
836.34,323.1
836.64,321.85
836.95,322.65
837.25,317.15
837.55,318.75
837.85,317.05
838.15,318.6
838.45,314.75
838.74,313.15
839.04,308.95
839.34,309.8
839.64,306.15
839.94,306.15
840.24,306.8
840.54,308.8
840.84,306.95
841.14,302.45
841.44,301.55
841.74,301.8
842.04,300.5
842.34,299.6
842.64,297.5
842.94,299.85
843.24,297.2
843.53,296.0
843.83,292.1
844.13,292.25
844.43,289.1
844.73,290.55
845.03,288.65
845.33,285.9
845.63,285.05
845.92,287.65
846.22,286.0
846.52,283.55
846.82,284.5
847.12,281.25
847.42,283.2
847.71,279.5
848.01,278.65
848.31,275.95
848.61,274.9
848.91,274.35
849.2,275.6
849.5,275.15
849.8,275.65
850.1,272.6
850.39,267.8
850.69,270.1
850.99,268.7
851.29,266.05
851.59,267.2
851.88,263.95
852.18,263.35
852.48,264.0
852.77,260.3
853.07,262.2
853.37,258.6
853.67,258.8
853.96,257.15
854.26,256.95
854.56,255.75
854.85,253.95
855.15,252.5
855.45,253.4
855.74,251.6
856.04,250.2
856.34,248.65
856.63,251.4
856.93,246.35
857.23,246.5
857.52,243.35
857.82,244.25
858.11,244.2
858.41,243.7
858.71,241.25
859.0,239.85
859.3,240.55
859.59,240.2
859.89,239.05
860.19,234.15
860.48,234.95
860.78,235.05
861.07,236.75
861.37,233.6
861.66,233.25
861.96,231.45
862.26,229.35
862.55,230.4
862.85,227.9
863.14,227.4
863.44,225.0
863.73,225.2
864.03,224.0
864.32,224.0
864.62,221.3
864.91,221.55
865.21,218.55
865.5,216.85
865.8,219.75
866.09,218.45
