Wavelength,Intensity
845.33,391.5
845.63,391.6
845.92,388.0
846.22,387.5
846.52,385.35
846.82,387.6
847.12,378.5
847.42,379.5
847.71,375.95
848.01,379.4
848.31,375.45
848.61,374.05
848.91,371.1
849.2,372.55
849.5,371.4
849.8,369.8
850.1,367.2
850.39,365.4
850.69,361.85
850.99,363.9
851.29,360.5
851.59,359.4
851.88,357.75
852.18,357.95
852.48,356.35
852.77,353.1
853.07,352.6
853.37,347.85
853.67,350.5
853.96,346.3
854.26,344.85
854.56,343.2
854.85,343.85
855.15,341.35
855.45,341.85
855.74,338.0
856.04,336.65
856.34,337.35
856.63,332.95
856.93,329.4
857.23,329.8
857.52,327.3
857.82,326.8
858.11,327.6
858.41,324.4
858.71,323.6
859.0,322.1
859.3,321.4
859.59,319.7
859.89,316.85
860.19,316.6
860.48,315.6
860.78,314.35
861.07,314.3
861.37,312.25
861.66,313.1
861.96,309.65
862.26,308.05
862.55,306.15
862.85,303.95
863.14,302.8
863.44,301.4
863.73,299.0
864.03,296.5
864.32,299.35
864.62,296.8
864.91,295.9
865.21,291.65
865.5,291.7
865.8,291.0
866.09,290.9
866.39,288.9
866.68,288.65
866.97,282.7
867.27,284.2
867.56,282.8
867.86,278.9
868.15,278.55
868.45,275.5
868.74,273.0
869.03,274.4
869.33,276.2
869.62,272.95
869.92,271.55
870.21,265.65
870.5,265.05
870.8,265.2
871.09,263.0
871.39,260.35
871.68,262.35
871.97,258.85
872.27,258.55
872.56,257.05
872.85,256.8
873.15,251.85
873.44,249.55
873.73,250.75
874.03,248.9
874.32,248.1
874.61,244.05
874.9,244.15
875.2,243.3
875.49,239.45
875.78,241.4
