Wavelength,Intensity
668.54,358.0
668.87,361.0
669.2,360.0
669.53,361.0
669.85,364.0
670.18,353.0
670.51,348.0
670.83,355.0
671.16,355.0
671.49,357.0
671.82,358.0
672.14,361.0
672.47,355.0
672.8,361.0
673.12,353.0
673.45,354.0
673.78,351.0
674.1,362.0
674.43,369.0
674.76,357.0
675.08,347.0
675.41,355.0
675.74,353.0
676.06,355.0
676.39,354.0
676.72,359.0
677.04,355.0
677.37,359.0
677.69,356.0
678.02,352.0
678.35,348.0
678.67,342.0
679.0,354.0
679.32,351.0
679.65,345.0
679.98,351.0
680.3,346.0
680.63,351.0
680.95,331.0
681.28,350.0
681.6,336.0
681.93,347.0
682.26,347.0
682.58,347.0
682.91,338.0
683.23,350.0
683.56,336.0
683.88,341.0
684.21,342.0
684.53,333.0
684.86,337.0
685.18,333.0
685.51,332.0
685.83,340.0
686.16,339.0
686.48,331.0
686.81,328.0
687.13,332.0
687.46,337.0
687.78,336.0
688.11,333.0
688.43,328.0
688.76,341.0
689.08,333.0
689.41,335.0
689.73,335.0
690.05,337.0
690.38,332.0
690.7,328.0
691.03,329.0
691.35,331.0
691.68,318.0
692.0,326.0
692.32,330.0
692.65,336.0
692.97,325.0
693.29,332.0
693.62,328.0
693.94,334.0
694.27,323.0
694.59,321.0
694.91,330.0
695.24,329.0
695.56,329.0
695.88,320.0
696.21,320.0
696.53,317.0
696.85,319.0
697.18,327.0
697.5,317.0
697.82,316.0
698.15,324.0
698.47,312.0
698.79,317.0
699.12,312.0
699.44,317.0
699.76,314.0
700.09,308.0
700.41,317.0
700.73,320.0
701.05,316.0
701.38,310.0
701.7,313.0
702.02,311.0
702.34,312.0
702.67,315.0
702.99,305.0
703.31,303.0
703.63,311.0
703.96,313.0
704.28,315.0
704.6,308.0
704.92,316.0
705.25,302.0
705.57,311.0
705.89,307.0
706.21,302.0
706.53,305.0
706.86,311.0
707.18,303.0
707.5,299.0
707.82,293.0
708.14,314.0
708.46,312.0
708.79,301.0
709.11,305.0
709.43,312.0
709.75,298.0
710.07,307.0
710.39,303.0
710.71,302.0
711.04,298.0
711.36,306.0
711.68,297.0
712.0,304.0
712.32,304.0
712.64,301.0
712.96,296.0
713.28,296.0
713.6,296.0
713.92,300.0
714.24,295.0
714.57,300.0
714.89,295.0
715.21,297.0
715.53,305.0
715.85,296.0
716.17,299.0
716.49,298.0
716.81,292.0
717.13,295.0
717.45,295.0
717.77,297.0
718.09,290.0
718.41,290.0
718.73,296.0
719.05,290.0
719.37,284.0
719.69,296.0
720.01,291.0
720.33,288.0
720.65,285.0
720.97,292.0
721.29,289.0
721.61,289.0
721.93,285.0
722.25,281.0
722.57,281.0
722.89,285.0
723.21,282.0
723.52,275.0
723.84,277.0
724.16,288.0
724.48,285.0
724.8,279.0
725.12,291.0
725.44,282.0
725.76,285.0
726.08,280.0
726.4,286.0
726.72,279.0
727.03,280.0
727.35,285.0
727.67,270.0
727.99,275.0
728.31,282.0
728.63,269.0
728.95,276.0
729.26,277.0
729.58,271.0
729.9,279.0
730.22,272.0
730.54,271.0
730.86,265.0
731.17,274.0
731.49,276.0
731.81,272.0
732.13,277.0
732.45,265.0
732.76,271.0
733.08,267.0
733.4,275.0
733.72,274.0
734.03,280.0
734.35,275.0
734.67,276.0
734.99,269.0
735.3,271.0
735.62,272.0
735.94,257.0
736.26,273.0
736.57,268.0
736.89,274.0
737.21,269.0
737.53,267.0
737.84,271.0
738.16,260.0
738.48,261.0
738.79,267.0
739.11,268.0
739.43,257.0
739.74,257.0
740.06,255.0
740.38,261.0
740.69,256.0
741.01,257.0
741.33,254.0
741.64,263.0
741.96,258.0
742.28,254.0
742.59,252.0
742.91,255.0
743.23,251.0
743.54,254.0
743.86,254.0
744.17,248.0
744.49,249.0
744.81,250.0
745.12,248.0
745.44,250.0
745.75,248.0
746.07,250.0
746.38,242.0
746.7,243.0
747.02,246.0
747.33,249.0
747.65,247.0
747.96,244.0
748.28,241.0
748.59,245.0
748.91,247.0
749.22,236.0
749.54,241.0
749.85,248.0
750.17,246.0
750.48,243.0
750.8,243.0
751.11,245.0
751.43,239.0
751.74,239.0
752.06,236.0
752.37,236.0
752.69,230.0
753.0,239.0
753.32,238.0
753.63,237.0
753.95,241.0
754.26,234.0
754.58,236.0
754.89,233.0
755.2,234.0
755.52,231.0
755.83,230.0
756.15,232.0
756.46,224.0
756.78,233.0
757.09,231.0
757.4,232.0
757.72,233.0
758.03,228.0
758.34,232.0
758.66,227.0
758.97,221.0
759.29,233.0
759.6,232.0
759.91,225.0
760.23,228.0
760.54,225.0
760.85,227.0
761.17,230.0
761.48,222.0
761.79,222.0
762.11,222.0
762.42,231.0
762.73,228.0
763.05,228.0
763.36,227.0
763.67,225.0
763.98,225.0
764.3,222.0
764.61,219.0
764.92,218.0
765.23,215.0
765.55,223.0
765.86,220.0
766.17,219.0
766.48,224.0
766.8,220.0
767.11,224.0
767.42,221.0
767.73,211.0
768.05,220.0
768.36,212.0
768.67,212.0
768.98,219.0
769.29,213.0
769.61,215.0
769.92,201.0
770.23,212.0
770.54,212.0
770.85,211.0
771.17,209.0
771.48,207.0
771.79,214.0
772.1,208.0
772.41,214.0
772.72,210.0
773.03,212.0
773.35,214.0
773.66,206.0
773.97,206.0
774.28,205.0
774.59,198.0
774.9,206.0
775.21,205.0
775.52,207.0
775.83,209.0
776.15,201.0
776.46,205.0
776.77,199.0
777.08,203.0
777.39,199.0
777.7,203.0
778.01,200.0
778.32,202.0
778.63,199.0
778.94,196.0
779.25,200.0
779.56,195.0
779.87,199.0
780.18,200.0
780.49,192.0
780.8,195.0
781.11,194.0
781.42,189.0
781.73,192.0
782.04,188.0
782.35,190.0
782.66,189.0
782.97,191.0
783.28,192.0
783.59,191.0
783.9,186.0
784.21,184.0
784.52,187.0
784.83,186.0
785.14,183.0
785.45,188.0
785.76,191.0
786.06,185.0
786.37,189.0
786.68,182.0
786.99,178.0
787.3,185.0
787.61,184.0
787.92,181.0
788.23,177.0
788.54,182.0
788.84,178.0
789.15,176.0
789.46,181.0
789.77,179.0
790.08,186.0
790.39,179.0
790.7,181.0
791.0,178.0
791.31,173.0
791.62,176.0
791.93,174.0
792.24,177.0
792.54,179.0
792.85,166.0
793.16,169.0
793.47,170.0
793.78,169.0
794.08,173.0
794.39,169.0
794.7,177.0
795.01,165.0
795.31,169.0
795.62,172.0
795.93,172.0
796.24,168.0
796.54,167.0
796.85,165.0
797.16,166.0
797.47,167.0
797.77,167.0
798.08,161.0
798.39,163.0
798.69,159.0
799.0,163.0
799.31,162.0
799.62,164.0
799.92,161.0
800.23,166.0
800.54,164.0
800.84,156.0
801.15,158.0
801.46,157.0
801.76,155.0
802.07,157.0
802.37,155.0
802.68,159.0
802.99,159.0
803.29,161.0
803.6,152.0
803.91,152.0
804.21,153.0
804.52,153.0
804.82,154.0
805.13,156.0
805.44,159.0
805.74,154.0
806.05,153.0
806.35,150.0
806.66,158.0
806.96,158.0
807.27,148.0
807.57,149.0
807.88,149.0
808.19,149.0
808.49,146.0
808.8,150.0
809.1,151.0
809.41,155.0
809.71,148.0
810.02,152.0
810.32,142.0
810.63,147.0
810.93,148.0
811.24,145.0
811.54,141.0
811.85,146.0
812.15,146.0
812.45,144.0
812.76,150.0
813.06,142.0
813.37,147.0
813.67,144.0
813.98,137.0
814.28,145.0
814.58,143.0
814.89,139.0
815.19,141.0
815.5,145.0
815.8,140.0
816.11,139.0
816.41,136.0
816.71,140.0
817.02,136.0
817.32,138.0
817.62,137.0
817.93,138.0
818.23,143.0
818.53,136.0
818.84,134.0
819.14,132.0
819.44,135.0
819.75,141.0
820.05,135.0
820.35,135.0
820.66,139.0
820.96,138.0
821.26,136.0
821.57,137.0
821.87,139.0
822.17,133.0
822.48,128.0
822.78,133.0
823.08,133.0
823.38,133.0
823.69,126.0
823.99,129.0
824.29,131.0
824.59,126.0
824.9,137.0
825.2,137.0
825.5,130.0
825.8,128.0
826.1,129.0
826.41,133.0
826.71,133.0
827.01,130.0
827.31,123.0
827.61,124.0
827.92,126.0
828.22,127.0
828.52,127.0
828.82,130.0
829.12,128.0
829.42,120.0
829.73,128.0
830.03,126.0
830.33,122.0
830.63,119.0
830.93,123.0
831.23,126.0
831.53,123.0
831.83,123.0
832.14,126.0
832.44,121.0
832.74,125.0
833.04,117.0
833.34,113.0
833.64,127.0
833.94,125.0
834.24,125.0
834.54,124.0
834.84,118.0
835.14,121.0
835.44,118.0
835.74,129.0
836.04,121.0
836.34,123.0
836.64,119.0
836.95,126.0
837.25,119.0
837.55,115.0
837.85,118.0
838.15,116.0
838.45,111.0
838.74,117.0
839.04,117.0
839.34,119.0
839.64,118.0
839.94,117.0
840.24,121.0
840.54,115.0
840.84,118.0
841.14,116.0
841.44,119.0
841.74,117.0
842.04,115.0
842.34,119.0
842.64,119.0
842.94,115.0
843.24,115.0
843.53,113.0
843.83,110.0
844.13,111.0
844.43,112.0
844.73,116.0
845.03,119.0
845.33,109.0
845.63,117.0
845.92,119.0
846.22,113.0
846.52,112.0
846.82,113.0
847.12,114.0
847.42,111.0
847.71,113.0
848.01,112.0
848.31,111.0
848.61,111.0
