Wavelength,Intensity
729.38,1265.0
729.97,1281.0
730.57,1275.0
731.16,1271.0
731.76,1268.0
732.35,1246.0
732.94,1252.0
733.54,1254.0
734.13,1254.0
734.73,1271.0
735.32,1261.0
735.91,1283.0
736.51,1267.0
737.10,1265.0
737.70,1256.0
738.29,1255.0
738.88,1272.0
739.48,1250.0
740.07,1268.0
740.66,1254.0
741.26,1252.0
741.85,1264.0
742.45,1273.0
743.04,1248.0
743.63,1257.0
744.23,1267.0
744.82,1274.0
745.41,1273.0
746.01,1277.0
746.60,1274.0
747.20,1277.0
747.79,1279.0
748.38,1274.0
748.98,1285.0
749.57,1276.0
750.16,1275.0
750.76,1275.0
751.35,1248.0
751.95,1266.0
752.54,1278.0
753.13,1293.0
753.73,1274.0
754.32,1292.0
754.91,1273.0
755.51,1287.0
756.10,1274.0
756.69,1298.0
757.29,1313.0
757.88,1298.0
758.47,1312.0
759.07,1321.0
759.66,1301.0
760.25,1302.0
760.85,1267.0
761.44,1280.0
762.03,1307.0
762.63,1302.0
763.22,1293.0
763.82,1303.0
764.41,1282.0
765.00,1303.0
765.60,1297.0
766.19,1305.0
766.78,1311.0
767.38,1302.0
767.97,1304.0
768.56,1329.0
769.16,1319.0
769.75,1318.0
770.34,1280.0
770.94,1299.0
771.53,1324.0
772.12,1315.0
772.71,1321.0
773.31,1338.0
773.90,1304.0
774.49,1332.0
775.09,1351.0
775.68,1334.0
776.27,1337.0
776.87,1303.0
777.46,1331.0
778.05,1318.0
778.65,1337.0
779.24,1333.0
779.83,1321.0
780.43,1321.0
781.02,1353.0
781.61,1352.0
782.21,1365.0
782.80,1365.0
783.39,1358.0
783.98,1368.0
784.58,1376.0
785.17,1344.0
785.76,1363.0
786.36,1383.0
786.95,1352.0
787.54,1319.0
788.14,1339.0
788.73,1340.0
789.32,1355.0
789.91,1347.0
790.51,1377.0
791.10,1352.0
791.69,1385.0
792.29,1391.0
792.88,1394.0
793.47,1383.0
794.06,1356.0
794.66,1384.0
795.25,1385.0
795.84,1367.0
796.44,1374.0
797.03,1380.0
797.62,1391.0
798.21,1398.0
798.81,1396.0
799.40,1382.0
799.99,1366.0
800.58,1396.0
801.18,1380.0
801.77,1395.0
802.36,1400.0
802.96,1384.0
803.55,1381.0
804.14,1377.0
804.73,1372.0
805.33,1392.0
805.92,1375.0
806.51,1427.0
807.10,1437.0
807.70,1459.0
808.29,1431.0
808.88,1446.0
809.47,1388.0
810.07,1403.0
810.66,1396.0
811.25,1379.0
811.84,1359.0
812.44,1375.0
813.03,1387.0
813.62,1392.0
814.21,1408.0
814.81,1403.0
815.40,1401.0
815.99,1401.0
816.58,1423.0
817.18,1408.0
817.77,1426.0
818.36,1401.0
818.95,1422.0
819.55,1401.0
820.14,1438.0
820.73,1425.0
821.32,1439.0
821.92,1435.0
822.51,1447.0
823.10,1437.0
823.69,1440.0
824.28,1408.0
824.88,1428.0
825.47,1412.0
826.06,1424.0
826.65,1410.0
827.25,1425.0
827.84,1438.0
828.43,1449.0
829.02,1473.0
829.61,1490.0
830.21,1470.0
830.80,1500.0
831.39,1476.0
831.98,1451.0
832.58,1458.0
833.17,1452.0
833.76,1479.0
834.35,1465.0
834.94,1505.0
835.54,1496.0
836.13,1477.0
836.72,1488.0
837.31,1467.0
837.90,1455.0
838.50,1459.0
839.09,1461.0
839.68,1481.0
840.27,1489.0
840.86,1509.0
841.46,1538.0
842.05,1545.0
842.64,1586.0
843.23,1588.0
843.82,1608.0
844.42,1655.0
845.01,1705.0
845.60,1734.0
846.19,1719.0
846.78,1756.0
847.37,1796.0
847.97,1809.0
848.56,1824.0
849.15,1838.0
849.74,1822.0
850.33,1785.0
850.93,1814.0
851.52,1905.0
852.11,1915.0
852.70,1948.0
853.29,1973.0
853.88,1965.0
854.48,1927.0
855.07,1931.0
855.66,1912.0
856.25,1903.0
856.84,1926.0
857.43,1931.0
858.03,2018.0
858.62,2104.0
859.21,2172.0
859.80,2167.0
860.39,2117.0
860.98,2011.0
861.58,1993.0
862.17,1962.0
862.76,1972.0
863.35,1972.0
863.94,1982.0
864.53,2116.0
865.12,2259.0
865.72,2384.0
866.31,2386.0
866.90,2278.0
867.49,2150.0
868.08,2026.0
868.67,1910.0
869.26,1849.0
869.86,1828.0
870.45,1865.0
871.04,1933.0
871.63,2022.0
872.22,2079.0
872.81,2030.0
873.40,1954.0
873.99,1916.0
874.59,1915.0
875.18,1897.0
875.77,1954.0
876.36,1931.0
876.95,1922.0
877.54,1885.0
878.13,1814.0
878.72,1782.0
879.32,1745.0
879.91,1708.0
880.50,1677.0
881.09,1683.0
881.68,1659.0
882.27,1621.0
882.86,1640.0
