Wavelength,Intensity
768.67,286.0
768.98,270.0
769.29,278.0
769.61,277.0
769.92,268.0
770.23,275.0
770.54,271.0
770.85,280.0
771.17,270.0
771.48,263.0
771.79,255.0
772.10,261.0
772.41,263.0
772.72,263.0
773.03,253.0
773.35,255.0
773.66,259.0
773.97,254.0
774.28,246.0
774.59,244.0
774.90,243.0
775.21,242.0
775.52,248.0
775.83,249.0
776.15,244.0
776.46,243.0
776.77,236.0
777.08,239.0
777.39,249.0
777.70,232.0
778.01,249.0
778.32,241.0
778.63,239.0
778.94,243.0
779.25,242.0
779.56,242.0
779.87,233.0
780.18,234.0
780.49,236.0
780.80,240.0
781.11,233.0
781.42,238.0
781.73,235.0
782.04,241.0
782.35,228.0
782.66,232.0
782.97,236.0
783.28,239.0
783.59,227.0
