Wavelength,Intensity
637.22,818.0
637.56,799.0
637.89,790.0
638.22,808.0
638.55,801.0
638.88,787.0
639.21,786.0
639.55,793.0
639.88,780.0
640.21,770.0
640.54,773.0
640.87,769.0
641.20,763.0
641.53,768.0
641.87,773.0
642.20,770.0
642.53,761.0
642.86,764.0
643.19,774.0
643.52,757.0
643.85,767.0
644.18,760.0
644.51,753.0
644.84,766.0
645.18,760.0
645.51,761.0
645.84,756.0
646.17,739.0
646.50,742.0
646.83,773.0
647.16,756.0
647.49,781.0
647.82,772.0
648.15,780.0
648.48,788.0
648.81,794.0
649.14,766.0
649.47,761.0
649.80,758.0
650.13,752.0
650.46,766.0
650.79,762.0
651.12,773.0
651.45,741.0
651.78,748.0
652.11,749.0
652.44,753.0
652.77,755.0
653.10,747.0
653.43,740.0
653.76,747.0
654.09,785.0
654.42,1267.0
654.75,2140.0
655.08,2656.0
655.41,2858.0
655.74,2320.0
656.07,1929.0
656.39,1605.0
656.72,1358.0
657.05,1085.0
657.38,896.0
657.71,807.0
658.04,775.0
658.37,764.0
658.70,740.0
659.03,720.0
659.36,732.0
659.68,727.0
660.01,731.0
660.34,734.0
660.67,732.0
661.00,727.0
661.33,704.0
661.66,709.0
661.98,717.0
662.31,712.0
662.64,722.0
662.97,735.0
663.30,716.0
663.63,721.0
663.95,713.0
664.28,709.0
664.61,698.0
664.94,697.0
665.27,705.0
665.59,706.0
665.92,703.0
666.25,707.0
666.58,692.0
666.91,701.0
667.23,688.0
667.56,690.0
667.89,698.0
668.22,690.0
668.54,700.0
668.87,718.0
669.20,707.0
669.53,689.0
669.85,688.0
670.18,699.0
670.51,719.0
670.83,719.0
671.16,716.0
671.49,718.0
671.82,726.0
672.14,727.0
672.47,705.0
672.80,690.0
673.12,699.0
673.45,688.0
673.78,679.0
674.10,692.0
674.43,680.0
674.76,668.0
675.08,675.0
675.41,685.0
675.74,686.0
676.06,668.0
676.39,674.0
676.72,680.0
677.04,687.0
677.37,691.0
677.69,686.0
678.02,685.0
678.35,700.0
678.67,674.0
679.00,670.0
679.32,699.0
679.65,665.0
679.98,671.0
680.30,680.0
680.63,676.0
680.95,668.0
681.28,664.0
681.60,654.0
681.93,658.0
682.26,653.0
682.58,642.0
682.91,653.0
683.23,660.0
683.56,653.0
683.88,677.0
684.21,669.0
684.53,678.0
684.86,683.0
685.18,685.0
685.51,672.0
685.83,664.0
686.16,653.0
686.48,651.0
686.81,652.0
687.13,644.0
687.46,643.0
687.78,643.0
688.11,632.0
688.43,643.0
688.76,625.0
689.08,623.0
689.41,620.0
689.73,624.0
690.05,625.0
690.38,621.0
690.70,620.0
691.03,601.0
691.35,618.0
691.68,602.0
692.00,614.0
692.32,621.0
692.65,626.0
692.97,631.0
693.29,608.0
693.62,590.0
693.94,595.0
694.27,594.0
694.59,585.0
694.91,593.0
695.24,598.0
695.56,579.0
695.88,591.0
696.21,579.0
696.53,602.0
696.85,604.0
697.18,612.0
697.50,611.0
697.82,597.0
698.15,593.0
698.47,589.0
698.79,583.0
699.12,585.0
699.44,562.0
699.76,563.0
700.09,555.0
700.41,551.0
700.73,557.0
701.05,566.0
701.38,558.0
701.70,556.0
702.02,561.0
702.34,557.0
702.67,563.0
702.99,548.0
703.31,546.0
703.63,554.0
703.96,540.0
704.28,547.0
704.60,544.0
704.92,552.0
705.25,550.0
705.57,539.0
705.89,559.0
706.21,561.0
706.53,571.0
706.86,561.0
707.18,562.0
707.50,572.0
707.82,556.0
708.14,562.0
708.46,560.0
708.79,553.0
709.11,559.0
709.43,547.0
709.75,548.0
710.07,548.0
710.39,545.0
710.71,544.0
711.04,547.0
711.36,542.0
711.68,532.0
712.00,536.0
712.32,552.0
712.64,527.0
712.96,550.0
713.28,536.0
713.60,541.0
713.92,540.0
714.24,544.0
714.57,531.0
714.89,529.0
715.21,526.0
715.53,516.0
715.85,519.0
716.17,515.0
716.49,508.0
716.81,516.0
717.13,528.0
717.45,520.0
717.77,510.0
718.09,506.0
718.41,515.0
718.73,507.0
719.05,497.0
719.37,508.0
719.69,512.0
720.01,504.0
720.33,501.0
720.65,504.0
720.97,495.0
721.29,486.0
721.61,501.0
721.93,497.0
722.25,497.0
722.57,495.0
722.89,496.0
723.21,481.0
723.52,481.0
723.84,479.0
724.16,499.0
724.48,482.0
724.80,502.0
725.12,495.0
725.44,492.0
725.76,478.0
726.08,488.0
726.40,481.0
726.72,475.0
727.03,482.0
727.35,473.0
727.67,471.0
727.99,489.0
728.31,484.0
728.63,479.0
728.95,489.0
729.26,474.0
729.58,486.0
729.90,483.0
730.22,478.0
730.54,489.0
730.86,491.0
731.17,496.0
731.49,486.0
731.81,485.0
732.13,490.0
732.45,472.0
732.76,476.0
733.08,469.0
733.40,479.0
733.72,462.0
734.03,471.0
734.35,469.0
734.67,464.0
734.99,466.0
735.30,469.0
735.62,461.0
735.94,462.0
736.26,455.0
736.57,450.0
736.89,459.0
737.21,444.0
737.53,439.0
737.84,436.0
738.16,431.0
738.48,437.0
738.79,451.0
739.11,451.0
739.43,442.0
739.74,441.0
740.06,430.0
740.38,421.0
740.69,425.0
741.01,421.0
741.33,411.0
741.64,411.0
741.96,406.0
742.28,415.0
742.59,412.0
742.91,404.0
743.23,403.0
743.54,395.0
743.86,394.0
744.17,391.0
744.49,388.0
744.81,392.0
745.12,397.0
745.44,388.0
745.75,384.0
746.07,392.0
746.38,388.0
746.70,392.0
747.02,390.0
747.33,387.0
747.65,383.0
747.96,387.0
748.28,381.0
748.59,383.0
748.91,389.0
749.22,382.0
749.54,386.0
749.85,380.0
750.17,397.0
750.48,388.0
750.80,378.0
751.11,371.0
751.43,368.0
751.74,380.0
752.06,368.0
752.37,374.0
752.69,366.0
753.00,382.0
753.32,383.0
753.63,379.0
753.95,376.0
754.26,371.0
754.58,365.0
754.89,368.0
755.20,369.0
755.52,373.0
755.83,376.0
756.15,387.0
756.46,394.0
756.78,393.0
757.09,399.0
757.40,403.0
757.72,388.0
758.03,379.0
758.34,379.0
758.66,386.0
758.97,380.0
759.29,393.0
759.60,401.0
759.91,378.0
760.23,385.0
760.54,387.0
760.85,363.0
761.17,369.0
761.48,362.0
761.79,362.0
762.11,350.0
762.42,359.0
762.73,354.0
763.05,363.0
763.36,363.0
763.67,366.0
763.98,367.0
764.30,365.0
764.61,375.0
764.92,372.0
765.23,362.0
765.55,353.0
765.86,346.0
766.17,344.0
766.48,336.0
766.80,333.0
767.11,340.0
767.42,335.0
767.73,342.0
768.05,341.0
768.36,354.0
768.67,347.0
768.98,343.0
769.29,345.0
769.61,347.0
769.92,337.0
770.23,338.0
770.54,327.0
770.85,332.0
771.17,333.0
771.48,326.0
771.79,317.0
772.10,321.0
772.41,326.0
772.72,311.0
773.03,313.0
773.35,312.0
773.66,307.0
773.97,310.0
774.28,303.0
774.59,300.0
774.90,299.0
775.21,305.0
775.52,306.0
775.83,296.0
